"","y","x","Ob","Sho_126","Mid_126","Long_126","Sho_245","Mid_245","Long_245","Sho_585","Mid_585","Long_585"
"389",-43.625,-176.375,82.4291127832031,165.5677790155,199.788656467,296.29505735,147.890452475,311.254108915,654.12161089,163.6683359845,477.139962245,1123.198070565
"390",-43.625,-176.625,80.3711804801941,167.958690285,198.1599413265,297.54921653,146.416346167,312.649894195,657.7456068,161.736462154,481.3382131,1129.544894305
"391",-43.625,-176.875,83.7746197191619,170.9461076645,198.8358467595,301.40063174,142.329570371,313.07156365,655.73241534,158.4979559145,484.433280825,1123.81351242
"392",-43.625,-65.375,55.9676651715851,113.38730478,183.56158906,232.998349065,116.9992755195,279.158979805,558.20238417,134.3046533485,390.06772579,998.77051303
"393",-43.625,-72.875,19.6508912796784,99.275653759,147.517673387,258.260264915,88.268094682,211.237849102,501.86027523,91.676401142,294.08918887,894.341382795
"394",-43.625,-73.125,19.4994060155487,98.473333486,148.428772788,260.04072353,88.428716172,211.3297630155,503.225779575,91.2786408825,292.753270175,896.063942615
"395",-43.625,-73.375,22.5928840624237,98.6622033875,148.415118382,260.20885588,88.2703601995,211.6919734485,502.29331193,91.373967828,293.51431782,893.32629719
"396",-43.625,-73.625,24.175209720459,98.4061124035,149.919923267,261.343422885,89.218693471,211.1221964805,502.597445,92.108559164,294.62273033,889.407189225
"397",-43.625,-74.625,24.8856394534302,96.9791884115,143.3305440165,263.3670050805,89.693698635,206.2613907855,486.857632235,84.225197823,275.407589045,868.99913598
"398",-43.625,-74.875,28.3766885741424,93.829414524,137.3490084125,264.109873989,86.90018607,203.913685059,489.726123225,83.9035341645,271.74496191,859.402042505
"399",-43.625,146.125,93.7208844597626,189.7213192485,209.2663158845,279.58113619,183.4830034855,333.170972515,653.456756705,177.58684071705,476.62336832,1454.5449032
"400",-43.625,146.375,97.0790029529571,209.449512876,225.1608002715,296.858860645,201.6746105285,353.31372527,687.9155074,192.073371744,525.570606645,1507.7670106
"401",-43.625,146.625,94.8041680807496,235.187542877,241.3349522735,318.44613723,215.4254590565,394.106141165,728.084803635,212.8409645305,579.42474747,1562.6534867
"402",-43.625,146.875,90.0566707834625,243.7621348565,251.2254324465,329.9985321,220.866022603,414.789729885,745.46672039,222.511727467,599.56845034,1584.35263815
"403",-43.625,147.125,93.8746894158936,250.150995334,257.79914094,332.035554485,226.159187695,427.01320934,763.370602225,225.7659949755,611.142016415,1580.87030575
"404",-43.625,169.375,69.2992469904328,157.127957948,206.8349206425,275.100702315,131.2603830675,308.352848396,647.419463305,170.410112639,446.51875127,1148.82332841
"405",-43.625,172.625,93.4499266133117,135.585605845,201.3000858225,293.75445577,153.3527251825,322.302712675,651.86260675,159.932730316,431.53737559,1102.561551235
"406",-43.625,172.875,88.9858870126343,136.3999799395,199.4880180325,294.77083243,154.337850917,327.211727105,659.461551145,163.7078420765,430.23614977,1113.02993695
"407",-43.625,173.125,86.4162565330506,138.669404559,193.9648147915,298.492888005,156.5016671335,331.43393556,665.55740457,165.3228057155,431.72702766,1122.657139935
